frequency,length,width,height,substrate_dielectric,substrate_thickness,input_power,predicted_gain
28.621780831931535,1.247281636933397,1.9599966219799407,0.3552578273488695,2.8967361236132496,0.0438894631078567,7.441396510864193,9.698055116859909
32.65500014486941,1.1658241924628066,0.8690239911974231,0.2837169814136773,2.284453325486174,0.0297806817487748,8.822908563453536,9.724508601976876
31.12395759267984,0.8523078250057201,1.1932793887397724,0.4857994099455763,2.379077674916648,0.0178186244252874,4.685480766252109,9.137581798690452
30.19060938937925,1.714533340202976,1.8265612737156365,0.1875913803936952,2.542013384542765,0.0394656714644037,2.9628694435667358,9.101132342421778
27.09213048309705,1.4532483210172578,1.46417868904896,0.3351425663995763,2.610960003094845,0.0267471254273318,3.256581086119069,8.9918991505272
27.091961642353414,2.2314019846480075,1.977142077269788,0.380084005996089,2.7267854276316323,0.0337850993380998,6.9997877578075,9.707475148706834
26.4065852851774,0.5642191609641165,2.42241580244572,0.4302257957381526,2.766380086890483,0.0142906116069575,5.718824536515812,9.399795274450607
32.06323302042455,1.787735855110253,0.733093375430395,0.2627884121712028,3.3671490364626075,0.0352633595806396,4.916291896674846,9.30330538486849
30.207805082202466,2.025897757023122,1.9191354327961216,0.3747687630629926,3.528719572478124,0.0249420195578049,2.107463379884124,9.115977087915166
30.95650804457232,2.018973138376614,0.960688311264229,0.2212805885537131,2.926637624379068,0.0233675899887397,8.767011306239143,9.851993120281993
26.144091460070616,2.27214793419105,1.3289534548151385,0.2741904369447281,4.721889259762184,0.049196623151112,7.83210243032332,9.86835765284393
32.78936896513396,1.958067485658988,0.5657254515902796,0.4582508524813596,3.659419170016864,0.0272972257104098,1.4923221572183731,8.850529581810658
31.827098485602956,2.3556201232953926,0.7718147645853979,0.4799630437323817,4.36243078410022,0.0371215351246293,3.737145700561153,9.288516208330623
27.48637377474793,1.165313199641783,1.1395545780977994,0.3875269387709059,4.77271349726253,0.0351091014229536,5.467107727025025,9.405053464407555
27.272774770449704,1.506418833503086,1.18397161057597,0.249740756310474,2.4894053437274155,0.0141721420354063,4.597952365438167,9.132255324512474
27.28383156897404,0.5281593265657814,2.299170432924192,0.4280231159898656,3.283623451146904,0.0399171014825726,4.03817880350361,9.199472520312746
28.129695700716763,0.5139151746065824,1.9836258185330304,0.110346832690168,3.299631205143826,0.022926368137343,7.21643578584924,9.61090215087835
29.673295021425663,0.9802532409030398,2.444365936374082,0.1410983642157684,3.0634167513150627,0.0419575819678694,0.6395846919545908,8.829676038984417
29.02361513049481,0.7016143942781705,1.698143020670481,0.3645494945501445,2.02671759965492,0.0343056313046153,4.7669623573468245,9.147063864845414
28.03860398138629,1.0204227358715072,0.983427464182636,0.2164994301080229,4.447916323334285,0.0226836595981395,2.695598734857054,8.955495290017073
30.28297026305665,0.8540865890567948,1.1553100598432855,0.4805544873601911,2.3346779646617084,0.0242517184132428,0.9377220138241136,8.58281551856355
26.976457024564294,0.5570400496772965,1.1396718465839342,0.2744242448369219,4.986441793765277,0.0392602947866544,4.702382864229358,9.235286221158791
28.045012539746526,2.318608292812099,1.1529886553265032,0.2717459281556708,4.318875475733545,0.0320023726049152,1.7965500415986306,8.997736306308632
28.56453290305584,0.516446262777783,1.8459283462236316,0.3712318040763726,3.740030052819544,0.0367340416268526,2.6564203907130657,8.99023839722799
29.19248988951925,1.9721642886741708,1.5616158561808324,0.4070274249224759,2.463819253224792,0.0163327328430075,5.119386422149751,9.360799250164824
31.49623172975109,0.8042957738390331,1.2708483561732886,0.2902234952500546,3.546178914179741,0.0414790668891367,9.739718901334932,9.964851977943017
27.39771647510852,2.3244592439992,0.7981795374574332,0.1856003606846896,2.7833262225734265,0.0228156527566013,6.874124567355203,9.508856556498003
29.59964106889528,2.285591879179772,0.5442783258842918,0.4093234570902486,2.7569675736292085,0.0347944506863069,2.868255801752565,8.937611109534576
30.146901982034297,1.807802292738515,0.9376693551753852,0.228140509949451,4.488587748147456,0.0145871930096803,3.885819920496228,9.252552970184961
26.325152889039984,1.8444682996012105,0.7149428079373625,0.170044307717543,3.141933271878304,0.0228568096462786,4.120718207977674,9.05996850068037
30.252813963310068,0.5106782839393771,2.0708900617044788,0.3526560759700053,3.3521714101724123,0.0359546917226656,1.621012471109334,8.883954253970359
27.19366886581104,2.469743132227204,0.7249959156277708,0.1361814667961401,4.5288942133403545,0.02096824529161,1.6904764697108396,8.927697654593889
26.455361150896955,2.2556652071516288,1.9484564746136723,0.488541070034422,2.263371877156528,0.0452124878699926,1.5691077625249086,8.887908074073568
32.64219876077333,2.2902124514601843,1.2713173795521653,0.3529589057648548,3.783853559273149,0.0364491359777368,5.264474963595477,9.550281046177098
32.75942423152192,1.818489074101744,0.646756779487552,0.4943582083687023,3.7346470441191135,0.0448111357318718,6.774442258723112,9.59768123649486
31.65878143681523,1.189573857309073,2.1254600988631718,0.2355573693914544,3.275643707800026,0.0258156280900448,5.948134777647184,9.603936739085018
28.1322963842136,2.2872972981809614,1.6592611404732267,0.4884820644761591,4.489323924272279,0.011359405704987,9.77989513598815,10.220646335892457
26.683704798044687,1.0830338563023847,0.971523025727146,0.1582248990914494,4.828670184007078,0.0330455985342041,1.3461582653507536,8.775990971436006
30.789631185585097,1.6254230866844055,2.289362348665336,0.1162779089388113,3.3960075857408323,0.0235677401090148,9.866096622397276,10.227738251487597
29.08106745617721,0.6994619446877648,0.5905166277411029,0.113193624181841,3.368441152995199,0.0279275350368941,4.72007194549013,9.065321978156017
26.85426764391345,2.3439112602655,0.9036392163955258,0.2859481482396908,3.506191189012234,0.0372444085569099,2.264464598993664,8.930252732725933
29.466238370778893,0.7815409155424267,2.004093855611722,0.1332016789914379,4.169372092499184,0.0380265866828348,9.438480177456997,10.059217338834625
26.24071964780653,0.9497936114608144,1.9187558606197783,0.3048671536670407,4.004180872096887,0.0111022565946326,4.739271770431467,9.322077006946
32.36524281455147,1.61626831625643,1.078543387448956,0.2310002014035602,2.668504847620661,0.0407721069135845,3.538734856584152,9.096072827530435
27.81145987120012,2.028186000425963,0.6240497507055662,0.2342515969896462,2.19168604579803,0.0297407565982431,2.2167200277977708,8.746499639019138
30.637655990477874,1.738702611872598,2.2161561444498874,0.354243598618068,4.847762389450368,0.032267950932982,2.7519669660464414,9.34563923064038
28.18197753262588,0.9642678256003124,1.1273952761398052,0.165239202460648,2.7832092792011127,0.0219197674075941,9.794273151249472,9.835029261338821
29.64047614824468,0.5018860850549807,0.8914268298565304,0.4066213481358924,3.915790054071775,0.0268333514400232,3.109337055057266,8.92387079956817
29.82697195540296,2.0143011606148784,1.5321236447219542,0.3328123679114539,4.485314008231168,0.0384150053591732,9.78027864522009,10.201906711612924
27.29398118867869,2.4704146518221872,2.3204543985648947,0.4659778515390044,2.9008302516415587,0.0410685521177703,3.369128367459663,9.301787775470206
32.78709239435191,2.1198262406121806,0.5870931556867507,0.2459362615070093,3.9063002409707854,0.0254842472467191,2.3910428093267635,9.021588553662731
31.4259297635278,1.420413236313231,2.0316081760617752,0.4930859968268503,2.3237007234476748,0.0376447013060532,1.9153054107282883,8.959749670697494
32.57649259094932,2.307534522798213,1.6449464558774178,0.3303310586856093,4.909794333126982,0.0203217400675375,4.1773596022125705,9.558219286617678
32.263791452993544,1.3196953462367,1.350898233103634,0.4893607824750136,2.174474825151877,0.0432809066071006,2.4443838404967693,8.90923681758007
30.185299851677595,1.549868168486935,1.98816088821012,0.1108242616188461,3.314524021522929,0.0343925695562946,6.999685841887826,9.7442535298572
32.45311964516182,1.4542595347913665,2.4316488488832646,0.3911905289649552,3.61045772618007,0.0410074606426758,2.4737401801033867,9.242110415571727
26.61944751436344,1.39524774533105,0.958412422325382,0.4266486097170945,4.371445335990092,0.0290861940927138,8.370428765478904,9.757344088442405
27.371880036934016,2.0503815385878115,0.7872947301442392,0.121269314670595,2.363385551217264,0.0191643713992782,8.356711459032853,9.648040996453794
26.316591022373768,1.553537814538984,2.325763490445394,0.3315878656064983,3.32242392156553,0.0271692445325457,2.926711103075855,9.15075976239239
28.27731231534285,1.133434244050432,1.8379061549146076,0.4207769174357794,2.899134708630357,0.0252594157791328,7.560047291819615,9.67328737884921
28.72074102782637,1.0163163353169566,1.375972043123932,0.3244154900892291,2.93603214708002,0.0233086617376063,8.589704172196587,9.737464601134025
27.899443222417272,0.5754946339348668,1.6465191405285662,0.1255254361621866,4.336363748195753,0.0184869499096591,5.942315154977751,9.4637539583042
31.801162564063503,1.666390323766092,1.991227810352488,0.3773788963593246,2.0163828350954995,0.0403666856751922,3.726690867554144,9.218449797264093
28.49727328685513,0.9599228308020684,2.0460637974114344,0.1242387658693234,4.247250924007899,0.0134540664528224,4.465575148455523,9.373995361841192
27.966541567811664,0.7962678440327662,2.339788361637929,0.4269875580065754,4.431195290369319,0.0455024371954333,7.88366576384434,9.89038267433606
29.79887258210774,1.8076599276553555,1.353685577791245,0.1172136733226777,4.704086731526207,0.0170009889159101,3.00384289356846,9.212114026844198
26.98646957482334,1.8624185156430977,1.08682182003879,0.1549589524041483,3.8806454096914496,0.0491949460740616,3.4111771103243207,9.102718569137608
