frequency,length,width,height,substrate_dielectric,substrate_thickness,input_power,predicted_gain
24.123620356542087,1.8963234280394903,3.8702658576772393,0.3076327140544872,2.7851170512077177,0.04310075688425213,6.75975964266809,4.296883403747486
25.85214291922975,1.5721927326882408,4.583801894756716,0.2916727510518924,2.7409363972159992,0.04058111178618871,7.987145832194586,4.40837319027545
25.195981825434217,1.1190552325726555,5.245891671752816,0.11025682632257428,4.7187637415631105,0.03294115805822293,2.57963219804574,4.455129534768912
24.795975452591108,2.1275900394138976,4.964449772819123,0.23649913105046255,2.748638599548518,0.048241885744477325,6.286253586109289,4.59743155467523
23.46805592132731,1.8694623451077585,5.113122295722899,0.2520782475143428,2.8158491783858928,0.01801898062113611,5.760285233123112,4.4975739352357325
23.46798356100861,0.8252338786897826,4.817566733421435,0.2595291123587602,4.2781947872538915,0.014370568412384856,8.345020730203883,4.513260570451819
23.174250836504598,2.321854368987685,4.884553129035705,0.3320689476909329,3.34921952735162,0.044158478678216886,9.07026189876448,4.7265093261194355
25.598528437324806,2.145074485846338,5.198391303130639,0.31344101869075136,4.330131670865544,0.027565992665349932,0.2203520376261294,4.4614031939866985
24.803345035229626,2.399599826583848,3.999336017718372,0.34316203711737786,2.196098472693156,0.04387875416828242,6.772797198682047,4.321749680152675
25.124217733388136,1.95143901677672,4.478849927286281,0.4059533046168513,3.462713581020153,0.0457236082078166,0.6131744112853172,4.144263041081566
23.061753482887408,1.7268303918715797,3.9424188836392045,0.4251942954864374,2.100840800549848,0.012498303744762858,5.5337007842658235,4.072008521574586
25.909729556485985,1.3364860725812377,5.475336015993294,0.3872492304905978,2.1879596103660637,0.04533859051944243,2.9475640175324145,4.228210876680773
25.497327922401265,2.3654569667080265,5.3881186793732265,0.4822094783819739,4.719312360033233,0.02793276221477689,3.137088335269198,4.713591662563936
23.63701733203483,2.232127779000817,3.578853622737012,0.10729303307054466,2.4177361133527855,0.030417299560169288,3.59428918417833,4.038513968895
23.5454749016213,0.5904373402123788,4.911150345031377,0.17831119427341846,3.5972620468256515,0.03506370044372841,6.25079524559114,4.2923903330733335
23.550213529560303,0.552733948994504,5.350496634831332,0.10302514999125685,3.2332868078021195,0.04705530426920347,3.407094660120815,4.224246959076249
23.912726728878614,1.2529267337560992,3.861150690254667,0.3589898856618412,3.042029978776528,0.010764643777190561,7.353720600843776,4.159081003380574
24.574269294896713,2.121106661563666,4.635890461105259,0.4592122195799948,4.699500037061817,0.029073738732712684,4.104821117181309,4.563861286648379
24.295835055926347,2.474552258629889,5.330976595176084,0.19739291863051972,2.0654701903264687,0.037508881697222426,0.7766966830685903,4.411103676549606
23.873687420594127,0.8008337822070564,3.5678919571715975,0.4708138179185227,3.991369058526767,0.03890827830792914,7.859222440592662,4.088618179076601
24.83555868416714,1.6882614307042703,4.89484053449368,0.12410695611582434,4.890183302640651,0.03770129726148432,2.9290074134677897,4.440131706146596
23.418481581956126,1.261781713262043,4.094698014745101,0.4737744107222057,3.6805045503855256,0.015377405176324875,4.3843921080327,4.076308003003065
23.876433945605655,2.4398287956292064,5.348792390753061,0.24064907489585377,4.810467386099275,0.02197582353486725,6.885894443896825,4.909469804330853
24.099085529881076,2.1842378462714174,5.4421164903307355,0.1405683313796866,2.1567736378580715,0.02434862101668054,3.391315955772249,4.456290812555392
24.368209952651107,2.1766574094222757,5.388532978226868,0.29434870367453025,3.2563799572224843,0.042177488307180204,0.6601979958524846,4.3942307294811105
25.35552788417904,1.4373863195899406,4.448428433314928,0.2027106270882032,2.7804733728861537,0.02115039489658212,3.801818365426855,4.102681660550538
23.59902134647508,1.3296390046753304,5.224085301978627,0.21394916078476914,4.19246289494219,0.01842819855468813,9.450040968673603,4.7217126379758305
24.542703315240836,1.0468141438614125,5.189098797070141,0.22291598597051465,4.94389127149174,0.04829792076152385,6.453170533255726,4.631527122939817
24.777243706586127,0.6127509933018542,4.138200946486512,0.42121035913306537,2.7695901873327435,0.010354531404538757,6.747643571805348,4.081011384427888
23.139351238159993,2.2294447525101067,5.1578309483013545,0.3156645106701018,3.9625238044222235,0.04991283422727913,6.3595933210126345,4.702291718531076
24.822634555704315,2.1258020182601554,3.5740152694309852,0.22452307966240148,2.59429289827922,0.03707285195429583,2.0700221756984245,3.95906677567566
23.511572371061874,2.499435346572261,4.692539756964106,0.34413351332436737,3.6959907637148297,0.04313877197796469,4.241505254612573,4.489212111853015
23.19515477895584,2.4932736741478108,3.960017674575406,0.3864602696892775,3.3917974600650087,0.021784775853847728,7.5343040037968505,4.472146108212266
25.84665661176,1.610863411205255,3.7411337715545576,0.20904960029341352,4.916015988894611,0.0105726111066824,1.1035916857762758,4.063001746033358
25.896896099223678,2.037974830361021,3.6539064032584183,0.2654196406101406,3.8255818180893995,0.0395147807424612,2.8507424832881516,4.182375676706684
25.425192044349384,2.3895314597648563,4.892577551756279,0.14875443733477903,3.048519116260456,0.043365783880027035,2.835559173811951,4.368211159352741
23.913841307520112,2.1992947813548227,4.1797499275361325,0.17245973981387214,2.3422873546638003,0.039619045278140766,4.376987383185609,4.212294198825985
23.29301634201915,0.9946962034863953,4.949533543057523,0.3724471415859931,2.453740486204804,0.015714011492033546,9.805650535327633,4.456056578596611
25.05269907953647,1.401088270620187,3.6307126815978847,0.1725753390782508,2.6759507898537054,0.04013711689027876,0.7682752121698372,3.8070357488420323
24.320457481218803,0.75831883030299,4.1305806756612204,0.31006535346682407,2.752899984020894,0.04075691128430564,5.2351398443678905,4.14593598931955
23.366114704534336,2.4081020545174447,4.578982584750674,0.38361850468897307,4.551848173523414,0.0363416206268022,1.8757103519208835,4.468209101266874
24.48553073033381,1.71234926890176,5.081446329677927,0.14275076923789753,3.6836683648475748,0.040644637311823446,9.709697799556468,4.716391592855305
23.103165563345655,0.9572856110069254,4.13750500586414,0.32692488785156143,3.5701727341230995,0.04383685758710929,1.2217046968018956,3.9169991380823825
25.727961206236348,1.8434013688117135,4.751782752874018,0.20262511348054552,2.3443066156076524,0.03454416456949834,4.095649923379753,4.214538408796462
23.77633994480005,1.7362564809157917,5.2719554964723745,0.48517075009503197,4.580419080048305,0.013544188558787163,7.405061349862601,4.75707327684526
24.987566853061946,1.216325436065681,4.731726376364609,0.2934182586879699,4.168442909625451,0.029505112386688438,7.075088837471708,4.4491989006026085
23.93513322826823,0.727115184399258,3.9659189495072678,0.4223970199100633,2.2030050857000045,0.013105973386864204,4.285013505249929,3.8893867451704116
24.560204063533433,1.8431463911855992,3.5488015631130763,0.32009061686250473,4.123505291689306,0.026301721241297232,3.530589262731911,4.104720673755736
24.64013083802984,1.5406154018075866,5.24019774780186,0.11736501314192767,3.6306146520279383,0.026284259565025107,4.036362547673419,4.4756321497013944
23.55456336657658,2.0446367834712786,3.5425388217007745,0.35326055023760894,2.2451760372403347,0.012640393765609664,2.716335005270529,3.894793248320357
25.908753883293677,1.5403270022239868,5.249403345368399,0.4805613368826628,3.3749019245859695,0.023952821358779172,2.132796093197318,4.443734119894464
25.325398470083343,2.2043630006370805,4.557874268054424,0.3406447280585325,3.454088861390141,0.014439923951652594,4.882093005833011,4.444346290749194
25.818496824692566,1.603813677548971,5.378135397025792,0.42767554377071615,2.4973236204898273,0.04232940840036889,2.7584841850693125,4.444081021821152
25.684482051282945,1.6218759430707725,5.097566471547331,0.4536825853393631,4.837094441000847,0.047907521038578836,2.945870482482776,4.569010310388559
24.793699936433256,2.2533072053166903,5.495868221066675,0.191231908779573,4.549926114441986,0.012892659010317544,6.601885028398115,4.92606189718933
25.76562270506935,1.306965732424794,4.20142363090342,0.18481793596329066,4.007067011987325,0.04820460829166806,9.688519583828933,4.5281951047068985
23.265477506155758,0.7680304569012815,5.034376577862254,0.3443923955403967,3.386886683001822,0.030903063973469806,6.076008285537813,4.349085257810284
23.587948587257436,0.557565352626678,4.303861827218484,0.26441138792268193,3.2352966247535253,0.021982627118154956,0.8620967239431662,3.7369831016470734
23.135681866731613,2.0102745113472382,4.459751240607818,0.43594452114668814,3.9529204014528627,0.01307448301104654,0.8482777771552631,4.204236409230209
23.975990992289795,1.7406191027069293,4.75501092643674,0.4600092493592045,3.6362956082207165,0.030024970722816714,9.519089886371104,4.694485444522195
24.166031869068448,1.9081595361984471,5.247354228372678,0.24136855172108726,2.1868193176456567,0.04178062177962995,3.043178824042603,4.3539925557643695
23.814047095321687,0.9259283230178215,5.46816693839859,0.19474822358979282,3.537507946310995,0.03828345909066793,1.011463162216507,4.176179957105886
25.486212527455788,0.7727429511735395,5.036546827729037,0.4122102060975448,4.4192108516985185,0.01200904045855895,6.030541412788777,4.442367557554633
24.070259980080767,0.5290893313357639,4.335533564334668,0.20992241421925445,3.3777196327908743,0.01291607341471614,6.274122905073634,4.210465942810623
23.84280352906214,1.201175117613194,4.34271400455414,0.4290457274054714,2.155869732662805,0.026114931305305483,6.5201977191750125,4.2046651979748795
24.628088249474747,1.6798353737092662,4.975164603177783,0.2694953014595052,4.358834598152099,0.02181161976191773,2.747280075789659,4.439255092023038
23.42277267492429,1.2844880901994646,3.9775542915366047,0.3670199597165882,2.604091346407923,0.019295372922241913,0.24959577372330286,3.843412918743992
25.40659094226212,1.3749498440474581,3.7209482262627893,0.13821412553386728,2.7758625046641163,0.021240179956348543,9.653652157599272,4.250697789835994
23.223651931039313,2.308317388987497,4.209244315281553,0.3495437298706292,2.494119060296888,0.042139309731875386,2.5838411523419147,4.084786066659761
25.960660809801553,1.1965109340466007,4.074477983308164,0.28070707149489166,2.9906451946144927,0.04716912214527416,6.79266025172022,4.1601179064441975
25.316734307889973,1.5279789783196216,4.09261624091198,0.33464338527018966,4.270254517065905,0.02620410778110266,7.095635711799225,4.482997937763601
23.596147044602517,2.067306025482286,3.96721550209982,0.16720568309794537,3.5581575785118122,0.04624444008529988,6.139073429086908,4.345809374152192
23.016566351370805,1.2930855646425403,3.5841863792727238,0.3947494979776729,2.6146438224521376,0.02285982804991528,3.1977832027151174,3.831134188188707
25.446384285364502,1.744173400455747,3.5357478694668276,0.44511883101729144,4.633490234456122,0.029057479453751665,2.7838529122642512,4.111246551841843
25.12057203154285,2.22472741749349,5.475444779472063,0.18669592003631028,4.638745564854588,0.01904115991263999,6.016915998756761,4.971317136556066
